phot,f=2%,f=4%,f=6%,f=8%,f=10%,epsilon(f=2%),epsilon(f=4%),epsilon(f=6%),epsilon(f=8%),epsilon(f=10%)
875.09201840175,873.60437447581,872.12789431257,870.66125597457,869.20530319623,867.75982776999,0.99830001429032,0.99661278582498,0.99493680397718,0.99327303291342,0.99162123470724
877.05618820455,875.60418511767,874.16280503272,872.7307612344,871.30888726794,869.89698165951,0.99834445830677,0.99670102872456,0.99506824416916,0.99344705503033,0.99183723159209
878.40383119131,876.98475742493,875.57588617826,874.17595563744,872.78578504402,871.40517663276,0.99838448590956,0.99678058665885,0.99518686576294,0.99360425586979,0.99203253183782
879.55591501276,878.16779074956,876.78947903636,875.41975167971,874.05940434349,872.70825152796,0.99842178963326,0.99685473552143,0.99529744128547,0.99375081154539,0.99221463539962
879.89780642028,878.53985851039,877.19136032149,875.85112106647,874.51991273257,873.1975616334,0.99845669815291,0.99692413587233,0.99540095983388,0.9938880473977,0.99238520116996
880.76943866111,879.44165019826,878.12292838685,876.81211486412,875.50997562325,874.2163358787,0.99849246760325,0.9969952292188,0.99550696967528,0.99402855865905,0.99255979772371
882.12798380727,880.82958573565,879.53985740052,878.25766415639,876.98375045686,875.71795947283,0.99852810692388,0.99706604205483,0.99561251913336,0.99416838208873,0.99273345313594
882.71968367259,881.44832540415,880.185345703,878.92960825675,877.68186130588,876.44194634662,0.99855972593344,0.99712894363129,0.99570636580791,0.99429284011686,0.99288818699515
884.23867843967,882.9939377839,881.75719370953,880.5273563216,879.30515394941,878.09043767617,0.99859230241097,0.99719364828677,0.99580280504736,0.99442059637227,0.99304685384906
886.34999938164,885.130975666,883.91954595413,882.71469104406,881.51709334328,880.32661308646,0.99862467003273,0.99725790779127,0.99589856338905,0.99454740673353,0.99320428013834
888.70983140898,887.51552021527,886.32845708136,885.14760391822,883.97365831272,882.80648274408,0.99865612919818,0.99732041410654,0.99599168663959,0.99467073174069,0.99335739466779
892.93140249636,891.76198974139,890.59936755043,889.44256517542,888.29221817199,887.1482294478,0.99869036663769,0.99738833807456,0.99609282716323,0.99480454566679,0.99352338485085
896.98537566807,895.83889550748,894.69884241367,893.56422329168,892.43571509767,891.31317886559,0.99872185189225,0.99745086897019,0.9961859440865,0.99492783194262,0.9936763776129
903.46445679346,902.34101121478,901.22354238453,900.1110640493,899.00419553879,897.90287091973,0.99875651380613,0.99751964297868,0.99628829588266,0.9950631580234,0.99384415642264
909.71282866759,908.61194140801,907.51661214661,906.42590753265,905.34044763224,904.26009393141,0.99878985189075,0.99758581339982,0.99638685854331,0.99519366892765,0.9940060922916
912.52911241169,911.44879075122,910.37372243918,909.30310533932,908.23748491098,907.17673106433,0.99881612362195,0.9976380041544,0.99646476257197,0.99529699661925,0.99413456373659
913.75022897655,912.69010892503,911.6351478119,910.58443646863,909.53850681985,908.49736157717,0.99883981418783,0.99768527427126,0.99653538526445,0.99539072930092,0.99425130934821
915.2195563118,914.17950088402,913.14437798351,912.11327998153,911.08687289554,910.06498527557,0.99886360008305,0.99773258961309,0.99660597688408,0.99548448960934,0.99436794045683
920.3306168678,919.40509242106,918.48359772284,917.56553552369,916.65128590668,915.74066138289,0.9989943565608,0.99799309170953,0.9969955564952,0.99600216390318,0.99501271021436
930.90852780708,930.13731406988,929.36796329746,928.60300266417,927.83938527863,927.0781917613,0.99917154724211,0.99834509571713,0.99752336016478,0.99670306755521,0.9958853787119
932.37991536721,931.62190664775,930.86872781478,930.11734337223,929.3672545343,928.62066079191,0.99918701732313,0.99837921481628,0.99757333683653,0.99676884842406,0.99596810858606
933.83434761429,933.09156737287,932.35028611061,931.61068448289,930.87619956367,930.14284849047,0.9992045910034,0.99841078719424,0.997618782028,0.99683225610818,0.9960469443716
934.96575310748,934.23503691792,933.50577524998,932.77789979829,932.05592141066,931.33503687459,0.99921845673264,0.99843846916035,0.99765996422659,0.99688776654423,0.99611673879945
936.09901782854,935.37788901465,934.65988126717,933.94683289461,933.23495088982,932.52413066769,0.99922964472759,0.99846262357512,0.99770090033966,0.99694042309181,0.99618108010716
